dataid,prediction
112, 1999.4524666420516 
113, 1997.8350567991654 
114, 1995.0304159935463 
115, 1996.0073750450474 
116, 1993.5419518425172 
117, 1995.0720447305055 
118, 2001.0592969174452 
119, 1994.7070323073578 
120, 1996.2622260550233 
121, 1999.545862924491 
122, 1999.9425405585948 
123, 1984.427359837362 
124, 1978.2868331974018 
125, 1987.9812348125633 
126, 1983.6940287069747 
127, 1985.4431757018933 
128, 1998.0951649071324 
129, 1983.8667071011455 
130, 2003.657489263556 
131, 2003.9998467653038 
132, 2005.6580770416 
133, 2005.27018259475 
134, 2004.4523020270224 
135, 2004.7177693648073 
136, 2006.9269584992746 
137, 2007.7970830171723 
138, 2004.22468631556 
139, 2005.2578489473642 
140, 2004.8654115046243 
141, 2006.0403552687496 
142, 2003.9708247087895 
143, 2002.5907509780673 
144, 2002.8785175001676 
145, 2003.994193298955 
146, 1999.5052122066818 
147, 2002.966901613745 
148, 2001.7602151093572 
149, 2000.338844656865 
150, 2006.1765759993175 
151, 2003.9828153520418 
152, 2005.36891447469 
153, 2000.1947204896337 
154, 2002.9719532969698 
155, 2002.609830136155 
156, 2002.2072311902552 
157, 2000.755316913627 
158, 2001.8586224719352 
159, 2001.0002138723378 
160, 2001.857626942556 
161, 2005.3178946320638 
162, 2004.1612483143256 
163, 2000.6151559376733 
164, 1989.037969184344 
165, 2001.8298949825898 
166, 2001.6668293576017 
167, 2002.2867173287648 
168, 2001.6659160314673 
169, 2003.589719715167 
170, 1997.184179730621 
171, 2000.4171124800366 
172, 2003.1792505860803 
173, 2002.1571688843712 
174, 1999.9769359427642 
175, 2001.6189453903526 
176, 2004.3771545378295 
177, 2004.7661207527547 
178, 2002.00783422399 
179, 2003.919691544606 
180, 2004.0568149259786 
181, 2004.944659124317 
182, 2003.4753054585324 
183, 2004.0896547243583 
184, 2002.9321469561166 
185, 2001.986332371373 
186, 2002.9015684329383 
187, 2000.8318408780326 
188, 2002.278955061996 
189, 2004.3705708051198 
190, 2002.9841483388125 
191, 2001.2529418322938 
192, 1997.0824359032279 
193, 2000.6594185127738 
194, 1997.7605267796866 
195, 1998.3241307667895 
196, 2000.0430214301452 
197, 1999.3396134864709 
198, 1996.9244399001977 
199, 1999.0192795501857 
200, 1999.3459396257072 
201, 2007.879135674156 
202, 2003.976404249663 
203, 2003.7359422514637 
204, 2003.62971353977 
205, 2004.0080578079371 
206, 2005.4660772407478 
207, 2002.8673275180452 
208, 2002.521224626928 
209, 2005.328442187988 
210, 2004.1042310038724 
211, 2003.442357884862 
212, 2004.8267732503987 
213, 2004.7693762643273 
214, 2003.3715385657983 
215, 2005.9146043478845 
216, 2006.2922922272426 
217, 2005.3601611301717 
218, 2003.268725010405 
219, 2004.3094397900481 
220, 2007.6389143024307 
221, 2006.3114364343091 
222, 2000.604874534091 
223, 2007.864300666242 
224, 2005.6944774647416 
225, 2005.127780227358 
226, 2006.7788765315308 
227, 2004.027406420395 
228, 2005.825893932476 
229, 2006.1162531657694 
230, 2005.7095598983442 
231, 2002.3872474001294 
232, 2002.7245106150992 
233, 2003.1677571559196 
234, 2001.1982893131994 
235, 2000.6684651579294 
236, 2003.067308716297 
237, 2002.340444400304 
238, 2001.159368150495 
239, 2000.5508509203437 
240, 2001.5197019480581 
241, 2002.5993512291243 
242, 2003.433275983384 
243, 2003.766837648089 
244, 2004.5919791671731 
245, 2005.5318854525465 
246, 2004.9881272398356 
247, 2005.3334384831721 
248, 2003.4654396056612 
249, 2004.2748831496328 
250, 2003.9750318041504 
251, 2001.4196118137816 
252, 2006.684375278537 
253, 2001.450612982049 
254, 2003.9746504822756 
255, 2000.6063585229601 
256, 2003.5271360286413 
257, 2004.8764832897273 
258, 2003.272442535126 
259, 1998.6496066697473 
260, 2003.4740336769012 
261, 1994.8379295974992 
262, 2000.2944479254138 
263, 1996.4899015280687 
264, 2000.7276210221323 
265, 2000.1637985445561 
266, 2002.1540888941986 
267, 1996.2072696775463 
268, 1998.6272597081872 
269, 1998.7711548905504 
270, 1996.2418762449427 
271, 2003.9835142447823 
272, 2004.8623008914954 
273, 2002.1549958556789 
274, 2006.4785891878505 
275, 2006.0359026838223 
276, 2005.1445625201852 
277, 2000.8499884054556 
278, 2006.0799404555034 
279, 2004.4710932890514 
280, 2003.783456229433 
281, 2005.0361765857704 
282, 2003.9352670779078 
283, 1999.1766435718434 
284, 1998.884676870719 
285, 2001.364111710654 
286, 1995.3022827967477 
287, 2000.8736126168976 
288, 1994.2637042368767 
289, 2001.8899595551184 
290, 2001.5848172505844 
291, 2000.0557203292585 
292, 1999.7562137873106 
293, 2004.2927972448433 
294, 2003.0634804640292 
295, 1999.8111061720451 
296, 2001.554620143931 
297, 2001.8138446122562 
298, 2004.9919178098419 
299, 2002.930610333271 
300, 2003.4971219653867 
301, 2004.0061856255215 
302, 2001.887606266496 
303, 2003.8305410912385 
304, 2001.7002930244244 
305, 2003.6492322417023 
306, 2007.9200593873995 
307, 2007.3936818533357 
308, 2006.5947534011036 
309, 2004.3328981825782 
310, 2004.1446080182861 
311, 2003.17828955801 
312, 2003.3809697784084 
313, 2003.8305779891184 
314, 2002.7045133250217 
315, 2005.1416569615358 
316, 2006.4857314592405 
317, 1996.1559474267133 
318, 1995.9867868787069 
319, 1994.558937134626 
320, 1992.6453455485591 
321, 1996.9200646932188 
322, 1991.6608180789988 
323, 1997.9172097202336 
324, 2000.0236791974694 
325, 1995.0689492880172 
326, 1998.2803913126395 
327, 1993.630987911291 
328, 1992.0444181947496 
329, 1992.6852045006508 
330, 1999.295200646913 
331, 1988.552463342685 
332, 1992.2036114173854 
333, 1997.01111848515 
334, 2001.7646939715378 
335, 2001.7993582282672 
336, 2000.8939092969601 
337, 2003.9428448722485 
338, 2005.9933207848155 
339, 2003.1515308407113 
340, 2003.265840223544 
341, 2002.6880994114672 
342, 2004.3035458396184 
343, 2002.772531449642 
344, 2002.886328734972 
345, 2004.5322601760656 
346, 2002.3788634535958 
347, 2004.9677453771317 
348, 2001.6213536108667 
349, 2000.7135315180174 
350, 2001.0803148241464 
351, 2003.97091110505 
352, 2004.2976527240628 
353, 2004.6057325292256 
354, 2003.6433675109492 
355, 1994.0534480609988 
356, 1990.1507805517363 
357, 1993.4103522447908 
358, 1993.691382612544 
359, 1994.3705716655493 
360, 1993.632675737737 
361, 1993.6406019389922 
362, 2001.4956536116777 
363, 2000.2234890792067 
364, 2000.1178391793298 
365, 2001.4602715434635 
366, 2003.6384006687247 
367, 2004.4863401128887 
368, 2000.8954087124093 
369, 2005.1547739705863 
370, 2004.2123465576838 
371, 2003.703387288404 
372, 2003.7999122912865 
373, 2001.2860895988595 
374, 1999.3994066586558 
375, 1998.8033079598674 
376, 2000.7510672339654 
377, 1994.9279100994077 
378, 1998.434792077254 
379, 1996.256881866905 
380, 1998.8168729446732 
381, 2002.7964316368093 
382, 1999.2961220182656 
383, 2005.2357185737749 
384, 2006.7820247549307 
385, 2006.5426168461042 
386, 2001.2404728760432 
387, 2002.438845590389 
388, 2002.5427863984035 
389, 2004.7076577271666 
390, 2003.449177275644 
391, 2005.2277703224854 
392, 2000.3264786368645 
393, 2001.8458520662455 
394, 2001.6887180156236 
395, 1994.734049181433 
396, 1994.2469001042414 
397, 1999.2120134471488 
398, 1999.1726848487783 
399, 2000.5482063321892 
400, 1997.7947151922058 
401, 1999.0655904958296 
402, 1997.4971834929302 
403, 1999.4663438377115 
404, 1997.0829040068584 
405, 2000.789072954863 
406, 1999.490659926414 
407, 2002.0970887409826 
408, 2001.7130901771488 
409, 2000.1593660147805 
410, 1999.1457908268571 
411, 2000.9374003710063 
412, 2002.8578712263866 
413, 2003.7173956945028 
414, 2002.5754563614855 
415, 2002.5165388185796 
416, 2004.9985494936923 
417, 2000.0727907892453 
418, 2004.5051709057545 
419, 2006.4638024093144 
420, 2005.9276755460128 
421, 2006.1327134764235 
422, 2004.5609960825204 
423, 2001.4747855036792 
424, 2004.2399909862602 
425, 2002.6958634709467 
426, 2007.3149526762304 
427, 2003.5472042996291 
428, 2005.96595171436 
429, 2004.7364527676993 
430, 2008.1495659592451 
431, 2006.9756363264805 
432, 2006.825847931407 
433, 2003.5583559433965 
434, 2008.8173739632823 
435, 2007.45521627071 
436, 2005.9769296355332 
437, 2005.4556852351006 
438, 2003.482147361936 
439, 2005.5024762038845 
440, 2003.3487266198772 
441, 2002.969725741142 
442, 2006.4472727543266 
443, 2006.046777697412 
444, 2001.6324365972973 
445, 2004.8627016785144 
446, 2002.5602718188557 
447, 2004.150877901595 
448, 2005.5784401144053 
449, 2004.2787580460274 
450, 1998.9264559948774 
451, 1994.9067823848502 
452, 1995.2273685593468 
453, 1996.8089146557588 
454, 1998.9610178251096 
455, 1999.6032300619868 
456, 1982.5966120759738 
457, 1985.2838843186464 
458, 1977.990872466038 
459, 1983.221067257737 
460, 1993.8067923626113 
461, 1999.4625374899815 
462, 2003.485815614592 
463, 2001.4954539949954 
464, 1995.8615744706713 
465, 1996.7166422590094 
466, 1999.0323443524208 
467, 1997.5962579733382 
468, 1992.1512453355535 
469, 1992.3919932255574 
470, 1986.5281848754544 
471, 1981.9167538834754 
472, 1983.8899121215227 
473, 1987.1959035068107 
474, 1979.9969502806237 
475, 1992.819444259732 
476, 1987.2827056722945 
477, 1994.8936660322884 
478, 1995.9033419274788 
479, 1986.8833845271574 
480, 1988.2646891111856 
481, 1985.6747121644771 
482, 1990.1315181360992 
483, 1991.890000740186 
484, 1985.411841529926 
485, 1999.8400160841545 
486, 1983.0703174463822 
487, 1988.5137054994022 
488, 1986.0221823047243 
489, 1989.0978129496743 
490, 1985.5079845455132 
491, 1986.8608492802205 
492, 1984.4803180472002 
493, 1986.3410901677282 
494, 1984.557761123996 
495, 1999.225404443843 
496, 1989.1511353381636 
497, 1986.301196583652 
498, 1996.4596219041512 
499, 1981.8653291214316 
500, 1998.633048135964 
501, 1991.07483599065 
502, 1985.2386216644516 
503, 1983.9792821653575 
504, 1997.6931184381112 
505, 1997.5358350359327 
506, 2000.698259516209 
507, 1994.9197436824104 
508, 1997.3762056601745 
509, 1993.4929827851352 
510, 1998.841051782837 
511, 1998.4460891888582 
512, 1992.5699465418859 
513, 1991.2868101506317 
514, 1993.9845852175872 
515, 1992.9575803315952 
516, 1987.265383068049 
517, 1990.1528357372874 
518, 1985.179818107025 
519, 1996.9269584935278 
520, 1990.6923184707216 
521, 1989.5916871407455 
522, 1994.687624559747 
523, 1990.3341475157915 
524, 1990.0604264576807 
525, 1997.1678103620345 
526, 1991.4730481827219 
527, 2003.0180301226953 
528, 2004.2448493526854 
529, 2000.6534870018454 
530, 1997.4591283167997 
531, 1997.609281405216 
532, 2002.5582619354036 
533, 2001.541462658445 
534, 2002.111758655061 
535, 2001.5213841281063 
536, 1995.9918769084977 
537, 2001.2365618401998 
538, 1995.8327429767035 
539, 1993.8302928660955 
540, 2005.24701221221 
541, 2004.949981575795 
542, 2002.3993431112335 
543, 2006.0499719998231 
544, 2007.2301015438286 
545, 2007.196919823712 
546, 2003.8682318223528 
547, 2003.720215974414 
548, 2001.45591559025 
549, 2005.9243535606777 
550, 2007.1076400384281 
551, 2002.4514452161889 
552, 2008.2669683228376 
553, 2005.3892172055691 
554, 2006.3223036259017 
555, 2003.0811431952409 
556, 2004.6912043250873 
557, 2006.1472201729412 
558, 2006.2275746154717 
559, 2003.8658276659785 
560, 2007.2818164484797 
561, 2006.7973918872724 
562, 2006.9030302700396 
563, 2007.0395363664475 
564, 2006.8488422727298 
565, 2006.2287445303264 
566, 2001.7003146455063 
567, 2002.0130127572752 
568, 2000.5429884981845 
569, 1999.6065392443022 
570, 2002.0130127555383 
571, 2001.7523059887098 
572, 2001.180275001813 
573, 2001.9307060118576 
574, 2002.0119813403817 
575, 2002.6086725753985 
576, 2002.0130210823436 
577, 2003.466975312786 
578, 1996.2541156733687 
579, 2005.492437622947 
580, 2004.4459949703303 
581, 2003.82283403348 
582, 2005.5263190687313 
583, 2001.7422436982163 
584, 2002.343275062382 
585, 2000.84189166494 
586, 2008.7636444690797 
587, 2004.5350520999996 
588, 2002.0395980911737 
589, 2005.2789460035922 
590, 2000.0673074238834 
591, 2001.3081259542926 
592, 2000.1899474623965 
593, 2002.0549840919082 
594, 2004.3853338662775 
595, 2006.3880973633154 
596, 2000.3204612009015 
597, 1996.6944367624237 
598, 1999.9392562887292 
599, 1992.832270278873 
600, 1990.5060380957937 
601, 1996.9639009833504 
602, 1998.9496057256092 
603, 1996.3532317728632 
604, 1994.097628160776 
605, 1996.9218846196495 
606, 1994.2846033368332 
607, 1989.8556888085607 
608, 1997.0861914866705 
609, 1998.3992803686747 
610, 1985.880259455836 
611, 1997.8179619305267 
612, 1996.0209782330855 
613, 1997.882401720776 
614, 1996.444449315117 
615, 1997.1019581264993 
616, 1988.9841126327708 
617, 1992.9136787571751 
618, 1998.314702225 
619, 1994.3098895888027 
620, 1992.041320152005 
621, 1992.5049214879507 
622, 1998.2937302778055 
623, 1993.7158741491983 
624, 1988.406507477127 
625, 1989.4394695039737 
626, 1993.610820074074 
627, 1989.7315108676999 
628, 1983.9375054696425 
629, 1985.0926633512067 
630, 1986.1698423874739 
631, 1981.626382218008 
632, 1980.0172570272039 
633, 1995.73157810714 
634, 1985.0434550995003 
635, 1984.4032317243305 
636, 1979.9454462588528 
637, 1981.7520268891399 
638, 1997.6858198399475 
639, 1999.3011487793678 
640, 1992.6237890132077 
641, 1992.5982164246525 
642, 1990.077917006787 
643, 1987.734975714209 
644, 1994.585159910245 
645, 1985.940507702276 
646, 1990.6469446549472 
647, 1990.9428319486403 
648, 1993.8494140077 
649, 1994.7972710010552 
650, 1992.079999371135 
651, 1983.2308293957578 
652, 1983.0277859030814 
653, 1981.1087154965917 
654, 1984.315258607504 
655, 1990.687202847135 
656, 1986.320960202938 
657, 1987.6852578301953 
658, 1994.923055710665 
659, 1993.800045503319 
660, 1982.8557950035954 
661, 1987.4226649659076 
662, 1994.7970432122713 
663, 1988.645713464956 
664, 1990.638402844096 
665, 1984.0660803718588 
666, 1984.3845071202338 
667, 1990.3413169551973 
668, 2005.4004832316562 
669, 2004.356033298071 
670, 2000.3153322687197 
671, 2000.8591736922301 
672, 2012.1421791729667 
673, 2006.9994456941124 
674, 2004.9753257254154 
675, 2006.1796510145637 
676, 2009.5196003195263 
677, 2007.4542091632602 
678, 2006.2731477666537 
679, 2000.2515070964664 
680, 1998.0477675028724 
681, 2007.2840059327327 
682, 2005.2397529767768 
683, 2003.7385651271586 
684, 2003.901840706716 
685, 2004.9561475293895 
686, 2005.4585743439916 
687, 2004.0532413541696 
688, 2005.7854800903056 
689, 2003.2442658372117 
690, 2001.6392672970933 
691, 2003.1002604827074 
692, 1998.4926602242074 
693, 1993.6527630948212 
694, 1997.8903430647854 
695, 1998.4336184121519 
696, 1986.8712744127438 
697, 1992.3140219124443 
698, 1993.6281232825988 
699, 1983.9243131566436 
700, 1977.843202604284 
701, 1989.1000938684397 
702, 1996.073372609635 
703, 1995.3351624623888 
704, 1999.126552508578 
705, 2001.880360460071 
706, 1998.2443292204564 
707, 1997.249214044167 
708, 2003.4805225919351 
709, 1989.4600606644503 
710, 1998.8072398884547 
711, 1994.9933113483964 
712, 2002.1424635822693 
713, 2002.871592932508 
714, 1990.8454575237422 
715, 1997.6198583583232 
716, 1991.1669117119773 
717, 1998.3611351739369 
718, 1993.0152705649764 
719, 1997.7248962984154 
720, 1995.6509123007968 
721, 1994.1998444405658 
722, 1981.7676240693197 
723, 1998.2802254397284 
724, 1999.6757997957286 
725, 1996.503186845887 
726, 1998.4630860513143 
727, 1995.568582039892 
728, 1995.7937630396732 
729, 1995.0405675178251 
730, 1995.4134985801986 
731, 2000.1250624385948 
732, 2000.8108889692153 
733, 1993.790739196966 
734, 1994.8465600151899 
735, 1994.9591049839662 
736, 1992.258634783012 
737, 1994.8453763234986 
738, 1999.3901044868771 
739, 2003.5757318443686 
740, 2001.4308660532429 
741, 2002.2190708014398 
742, 2000.1164177810274 
743, 2003.5032778454583 
744, 2000.2796296825625 
745, 2006.1166817789365 
746, 2003.512404484603 
747, 2002.8354872073696 
748, 1999.5474553563288 
749, 1993.009493595836 
750, 1996.7052009523795 
751, 1993.107279881977 
752, 1996.106177227797 
753, 1989.5979261756336 
754, 1991.0197001116587 
755, 1993.3496099785777 
756, 1990.6149839432069 
757, 1989.848589253725 
758, 1993.3382299146424 
759, 2004.2868159032023 
760, 2009.0860401063992 
761, 2000.664349298668 
762, 2001.960992575638 
763, 1993.49495117048 
764, 2002.0104371347275 
765, 1998.092173102931 
766, 1986.477684827931 
767, 1995.422744916041 
768, 1995.700464013327 
769, 1996.2255136778076 
770, 1985.6264332740757 
771, 1989.65310720283 
772, 1990.3999647318178 
773, 1984.4933856543464 
774, 1987.0190687369497 
775, 1981.71156389357 
776, 1980.4078825085273 
777, 1982.9985621015721 
778, 1997.8262406090853 
779, 1997.3171886482999 
780, 1997.7107723037614 
781, 1996.5372103191105 
782, 1996.6496447632328 
783, 1997.3748566290044 
784, 1998.6998454022228 
785, 1998.970961061515 
786, 2000.2707810367338 
787, 1994.6290377394891 
788, 1996.282122228755 
789, 2001.6605254581084 
790, 1998.0259930304544 
791, 1995.4328656988275 
792, 1997.6181642342447 
793, 1998.4514391903538 
794, 2001.1011526955594 
795, 2002.7745924037856 
796, 1997.3570588892587 
797, 1983.466488172643 
798, 1988.8356932682743 
799, 1993.342744853512 
800, 1991.4853105464974 
801, 1988.3252221434304 
802, 1992.6189463940866 
803, 1992.476910469079 
804, 1991.813790747389 
805, 1990.2666604295357 
806, 2003.120873374325 
807, 1999.3288824157266 
808, 2004.4871905800446 
809, 2006.8924096641204 
810, 2001.997423899214 
811, 2000.6191403104428 
812, 2001.679382482027 
813, 2002.7891612552417 
814, 2003.1301034838687 
815, 2001.2295600967745 
816, 2000.4742368115917 
817, 2002.349272479232 
818, 2002.8976120779155 
819, 2000.9613457304729 
820, 2002.409306825336 
821, 2001.796834620691 
822, 2001.3087749398303 
823, 2003.6665447548737 
824, 2004.3177781274092 
825, 2002.021056369651 
826, 1996.860382055991 
827, 2007.3952800340332 
828, 2007.3952800340332 
829, 2008.8605173712335 
830, 2001.071344314477 
831, 2002.3659995469468 
832, 2002.780884873177 
833, 2002.7651599774913 
834, 2001.7547091374447 
835, 1999.1998292676765 
836, 2005.04638660333 
837, 2005.33187007999 
838, 2002.6107677607629 
839, 2005.8389693696438 
840, 1999.141226736533 
841, 2004.363460603726 
842, 1999.1536263224891 
843, 2004.8432831875837 
844, 2002.3203826136457 
845, 2005.7253184324127 
846, 2000.51402602591 
847, 2001.6271638446506 
848, 2005.4488526545754 
849, 2005.919908622895 
850, 2002.6969086517183 
851, 2000.5928437874438 
852, 2008.1811576823227 
853, 2003.0026104341919 
854, 2000.774589911675 
855, 2001.266373828853 
856, 2005.3795666088415 
857, 2003.9284869770022 
858, 1999.7603105993123 
859, 2007.5095800714403 
860, 1999.7603105993123 
861, 2008.4612051722813 
862, 2004.0359970230722 
863, 2002.371532139385 
864, 2004.477992046863 
865, 2006.732081301342 
866, 2008.714821929024 
867, 2003.9284869770022 
868, 2002.28039855641 
869, 2007.0811117022902 
870, 2004.9690374920265 
871, 2006.9120294932054 
872, 2006.5400484474997 
873, 1997.6806898406542 
874, 2003.3256687023227 
875, 2004.5456415204278 
876, 2002.210513405785 
877, 2005.7027275196108 
878, 2006.4868254207015 
879, 2007.639958809776 
880, 2005.719976018131 
881, 2005.7021504940026 
882, 2003.504442981311 
883, 1997.530896554416 
884, 2002.5880235030222 
885, 2002.1756273359306 
886, 2003.2630974433548 
887, 2002.314433438181 
888, 2004.1763761777606 
889, 2004.7796800839892 
890, 2004.7280084059448 
891, 2008.2215484251387 
892, 2004.7796800839892 
893, 2002.3090969648072 
894, 2005.34635026323 
895, 2004.00935119475 
896, 1994.3394800391955 
897, 2000.5505828485411 
898, 2003.5609871457825 
899, 2003.0767772868896 
900, 2004.4145556474466 
901, 2006.864565335168 
902, 2005.6574491236233 
903, 2004.6381608428471 
904, 2003.366418687533 
905, 2004.0935798361065 
906, 2004.566187240055 
907, 2003.535509100481 
908, 2001.496374661839 
909, 2007.0060056358077 
910, 2006.185448133894 
911, 2002.375897534475 
912, 2008.0188942674965 
913, 2006.1008277518279 
914, 2004.903830969978 
915, 2005.0066855958842 
916, 2004.5831728576939 
917, 2004.919939262411 
918, 2002.6215280824645 
919, 2004.7782650567794 
920, 2008.895847185018 
921, 2006.522626721158 
922, 2001.9169667412737 
923, 1996.408120710182 
924, 1988.2423331129419 
925, 1988.5140929500549 
926, 1990.4250887885978 
927, 2007.4992301764285 
928, 2003.3916242749367 
929, 2006.1955193395872 
930, 2006.23212280737 
931, 2004.7621624688302 
932, 2003.5595204922497 
933, 2002.2959556586686 
934, 2002.4613890395365 
935, 2000.4078305231492 
936, 2005.3077309377645 
937, 2006.8758729900871 
938, 1990.5139277474477 
939, 2001.1217174947822 
940, 1990.9045983845806 
941, 1997.8009759144707 
942, 1989.6161171617678 
943, 1983.4522978557104 
944, 1988.5605266540526 
945, 1991.8898719976905 
946, 1990.0147836614785 
947, 1983.4924684042014 
948, 1993.712317078611 
949, 1995.694967200831 
950, 1993.807245907421 
951, 1996.8755973167404 
952, 1994.0646862624649 
953, 2001.4028908450678 
954, 2002.10464412744 
955, 1990.6844844847506 
956, 1997.4481175807518 
957, 1991.83308614914 
958, 1983.0672147995326 
959, 1996.8048779262317 
960, 2008.109467036364 
961, 2004.4063663577044 
962, 2000.5577141103959 
963, 2008.774632614139 
964, 2003.8443194566812 
965, 2005.5200759697764 
966, 2002.1069695003637 
967, 2005.4979094124606 
968, 2004.9566346832546 
969, 2003.4097043137783 
970, 2005.0440586518314 
971, 2001.594042117123 
972, 2003.375002352047 
973, 2006.966058348496 
974, 2008.8568783597082 
975, 2001.3979603113296 
976, 2000.6683516558326 
977, 2004.3629666672118 
978, 2000.7731587463807 
979, 2001.1217965318515 
980, 2000.7412056990959 
981, 2001.6308940223098 
982, 2002.7284719390084 
983, 2001.2694657736024 
984, 2002.3562191873518 
985, 2000.7329519657667 
986, 2001.632152145553 
987, 1998.8346357832902 
988, 2002.942365280002 
989, 2001.5094662130696 
990, 1999.7873787290346 
991, 2000.4031528076932 
992, 2003.9249637814378 
993, 2000.9979560615773 
994, 1996.7798955445844 
995, 2001.1091846017428 
996, 2002.3977443053109 
997, 2000.8535830103538 
998, 2003.2708735135336 
999, 2001.825399622136 
1000, 2003.0223572808684 
1001, 2000.6034772447667 
1002, 2002.0367992669014 
1003, 2003.6484197200982 
1004, 2004.0257480221346 
1005, 2001.962508655099 
1006, 2001.4562455107396 
1007, 1997.612312541695 
1008, 1992.3912509107802 
1009, 1992.890919353313 
1010, 1994.92055650982 
1011, 1994.233762231255 
1012, 2001.284806057924 
1013, 2003.2918089429872 
1014, 1993.3698677613124 
1015, 1992.646139358946 
1016, 1991.2017726768656 
1017, 1995.3450900120215 
1018, 1994.44919904625 
1019, 1997.1239870637928 
1020, 2006.5147841797652 
1021, 2006.5679431062822 
1022, 2006.8081967541887 
1023, 2003.5474728791066 
1024, 2006.74007712732 
1025, 2007.8709057318115 
1026, 2002.7966867075654 
1027, 2001.9498963763344 
1028, 1994.3617912086113 
1029, 1991.6129491122717 
1030, 1994.6452817278582 
1031, 1990.6923193800928 
1032, 1991.8491766687187 
1033, 1992.1135937774943 
1034, 1991.6878350268667 
1035, 2000.5625879153424 
1036, 1993.4390284497927 
1037, 1996.6253215071529 
1038, 1993.4305752740277 
1039, 1990.4103122031122 
1040, 1997.2303483193043 
1041, 2002.87947866749 
1042, 2002.1124469847468 
1043, 2000.2024919660457 
1044, 2001.3985382155001 
1045, 2003.0144331223387 
1046, 1997.4979208834013 
1047, 2003.3563370478432 
1048, 2004.0416409428324 
1049, 2002.5706660705573 
1050, 2002.5501401414617 
1051, 2004.1797576152815 
1052, 2002.347571046563 
1053, 2002.300149457884 
1054, 2002.3028352839117 
1055, 2002.1124253028497 
1056, 2004.6202894295939 
1057, 2002.0123826178017 
1058, 1993.5918548844163 
1059, 1994.7963067805586 
1060, 2000.0104651884756 
1061, 1999.8553053492885 
1062, 1990.863852677372 
1063, 1996.088744053013 
1064, 1995.0422079291695 
1065, 1994.738808536837 
1066, 1997.8318412341157 
1067, 1999.0783364794152 
1068, 1996.6339322046713 
1069, 1996.2083760904036 
1070, 1997.4028064398417 
1071, 1998.4233965391525 
1072, 1999.9495695874064 
1073, 1996.2403815953462 
1074, 1999.0582268138826 
1075, 1997.623789286946 
1076, 1992.1824267788934 
1077, 1990.7383094692862 
1078, 1997.98630325034 
1079, 1993.607115347601 
1080, 2001.4151078479563 
1081, 1994.5597097828365 
1082, 1999.7027808244927 
1083, 1993.282834143758 
1084, 1995.8330874284957 
1085, 1994.1235515772291 
1086, 1989.1771470932472 
1087, 1988.6325280963945 
1088, 1988.117995570734 
1089, 1988.8133913991073 
