dataid,prediction
173, 2000.72205520925 
174, 1999.0502982826742 
175, 2000.1345761502994 
176, 2000.9529416456662 
177, 2001.3629126215715 
178, 2000.2925499753924 
179, 2001.575732148422 
180, 2000.2759240677663 
181, 2002.6787914188608 
182, 2001.4430122512972 
183, 2000.594036938138 
184, 2000.5407337761171 
185, 2000.2951733314464 
186, 1999.3238492297253 
187, 1998.563916833364 
188, 1998.5295595019031 
189, 1999.4732027161526 
190, 2001.352542196948 
191, 1999.3586537170365 
192, 1997.0459228128357 
193, 1999.9837614597864 
194, 1997.864282491476 
195, 1998.259470070993 
196, 1996.958697864322 
197, 1998.5073298809398 
198, 1994.629059953488 
199, 1998.416498848467 
200, 1998.7406243643468 
201, 2008.2236089366643 
202, 2001.4180011935314 
203, 2002.329246702181 
204, 2001.1932553440272 
205, 2000.9288944007124 
206, 2002.0543873996992 
207, 2002.133467705595 
208, 2002.274944604479 
209, 2002.2805937385824 
210, 2004.7549277504982 
211, 2001.632531570225 
212, 2007.2913068743462 
213, 2002.1911122093502 
214, 2001.1422657795167 
215, 2001.6192499726712 
216, 2002.5198537668794 
217, 2001.8316152240388 
218, 2001.243358957598 
219, 2004.3998146822896 
220, 2003.8997050584333 
221, 2002.0019083602576 
222, 2000.7519323709225 
223, 2005.5003298102934 
224, 2002.1655086898245 
225, 2002.120249781183 
226, 2001.192119796316 
227, 2001.1990973693744 
228, 2000.4708905918621 
229, 2002.596365787052 
230, 2001.8374746106947 
231, 2002.9492811463376 
232, 2000.1801264445535 
233, 2000.6488723427724 
234, 2000.0225020706416 
235, 2000.2056560899578 
236, 1999.9949914466238 
237, 2000.9049645540067 
238, 1999.3710326855 
239, 1999.0243953232437 
240, 2000.298460313722 
241, 1999.9215612743812 
242, 1999.888314832283 
243, 2002.8575257192101 
244, 2004.791673925495 
245, 2002.8348167563859 
246, 2003.2732989894778 
247, 2002.892977548445 
248, 2004.4610576123962 
249, 2002.9514782548465 
250, 2007.5838559144345 
251, 2006.9887739566245 
252, 2004.349674219796 
253, 2002.6853185595648 
254, 2002.0121775212333 
255, 1998.078914799095 
256, 2001.9899689603037 
257, 2005.150252623854 
258, 2003.1652727849992 
259, 2000.0731405996155 
260, 1997.659034043649 
261, 1993.9174865288246 
262, 2000.7051899477087 
263, 1996.9601213791582 
264, 2002.1539445563617 
265, 2000.4709720852725 
266, 2002.9172529170892 
267, 1994.5905242449453 
268, 1996.8829918445144 
269, 1996.6784856477766 
270, 1994.6270732613248 
271, 2005.3260491816138 
272, 2003.4425338830993 
273, 2001.7676157827739 
274, 2003.9424097847905 
275, 2002.6129362119448 
276, 2005.1681770285857 
277, 1996.706438787125 
278, 2002.3122682804994 
279, 2000.7403690241763 
280, 2002.6594710259997 
281, 2003.4836249810317 
282, 2003.2800871170607 
283, 1998.9030351739664 
284, 1991.2921304906756 
285, 1994.722469540386 
286, 1991.7286385086884 
287, 1996.5480688882149 
288, 1994.3880397636945 
289, 2001.5125021974566 
290, 1992.934140614526 
291, 1999.8702625198268 
292, 1999.9727756614514 
293, 2002.5761744074264 
294, 2003.6993310663725 
295, 1999.3221653898097 
296, 2004.148579088665 
297, 2000.8449005230857 
298, 2003.0622779827345 
299, 2002.2168442722748 
300, 2003.5906149703928 
301, 1999.8227295028007 
302, 2001.9886808497358 
303, 2000.1936721884717 
304, 1997.2620325367977 
305, 2001.941607388704 
306, 2004.3260773269403 
307, 2003.5439879130276 
308, 2003.2105592725416 
309, 2001.4964818174162 
310, 1999.6220198267588 
311, 1999.8056709812424 
312, 2001.8543450888342 
313, 2003.3176427221924 
314, 2001.7593633734875 
315, 2002.3506008699476 
316, 2003.6465244725014 
317, 1996.497646654178 
318, 1995.9053536400666 
319, 1994.9042438667323 
320, 1994.210948610688 
321, 1998.0368788718656 
322, 1991.8904025202194 
323, 1997.9349162289266 
324, 1997.8186441385233 
325, 1994.6487058245243 
326, 1997.4241696197025 
327, 1993.3982864000197 
328, 1993.3329044701368 
329, 1992.1019152406172 
330, 1993.6602727815252 
331, 1989.7611210665768 
332, 1990.7641617292065 
333, 1997.5071344439025 
334, 1998.7516397136928 
335, 2000.5581139983715 
336, 2000.1399420125806 
337, 2002.1136752216712 
338, 2002.674884050228 
339, 2000.4780862737725 
340, 2003.0582701454844 
341, 2002.5014834304973 
342, 2002.5773699260096 
343, 2001.2910374533792 
344, 2001.8342299033482 
345, 2002.183937386818 
346, 1998.604032171042 
347, 2000.7008403350633 
348, 2001.2718845719164 
349, 1998.6083599562985 
350, 2000.8092383031603 
351, 2000.4687569896253 
352, 1998.6160679878114 
353, 1998.7889811986097 
354, 2001.18342009381 
355, 1993.9696966505069 
356, 1993.3010852196965 
357, 1994.5561463481858 
358, 1995.142115996588 
359, 1993.2095593409917 
360, 1995.7418590770328 
361, 1995.0043305975762 
362, 1998.9384869255996 
363, 1999.7375831147388 
364, 1999.3207334247754 
365, 1999.3816206028887 
366, 1999.6695869442271 
367, 1999.667320378294 
368, 1999.0387654283215 
369, 2000.4038286031691 
370, 2001.4867273733926 
371, 1998.923577904858 
372, 2000.9454112563258 
373, 2000.8208550411618 
374, 1997.965704343092 
375, 1996.9970678959821 
376, 1998.663766914252 
377, 1995.2322020635406 
378, 1995.9846049401915 
379, 1996.0947093399493 
380, 1997.8211059571195 
381, 1998.8447509589748 
382, 1998.1192581335315 
383, 2003.3220787746418 
384, 2002.8868927363997 
385, 2000.9621187983814 
386, 1998.1772589507732 
387, 2001.4197500859466 
388, 2000.1644031311712 
389, 2001.5121573040205 
390, 2000.8363272032946 
391, 2001.8154020671382 
392, 1998.952737941287 
393, 1999.9448428356702 
394, 1999.4271233279642 
395, 1996.252470659164 
396, 1996.51066152872 
397, 1998.6699009052206 
398, 1996.9422794403567 
399, 1999.6975792662881 
400, 1997.2705389559999 
401, 1998.8796979693261 
402, 1996.8061606085043 
403, 1997.175917894208 
404, 1997.225058053366 
405, 1998.3096304720498 
406, 1999.066619727732 
407, 1999.0882719757544 
408, 1998.5815138600335 
409, 1998.021292989592 
410, 1998.7658372688543 
411, 1998.498362360083 
412, 2000.288563062505 
413, 1999.667695900969 
414, 1999.946637554984 
415, 1998.3249037083267 
416, 2000.8457498577643 
417, 1997.3093831209694 
418, 2003.087845544826 
419, 2002.0872044618989 
420, 2001.4187452162946 
421, 2002.1094121856786 
422, 2000.1717900297365 
423, 1998.8817178978165 
424, 2000.4721726088317 
425, 1998.0004202192463 
426, 2002.074774285606 
427, 2003.876221667235 
428, 2000.6883306302 
429, 2000.248018092072 
430, 2005.3975373271014 
431, 2006.1348186279645 
432, 2004.3838822062094 
433, 2004.0703128136715 
434, 2004.4432380223618 
435, 2006.1058515537077 
436, 2003.1779678011894 
437, 2003.302160623221 
438, 2007.4442944218704 
439, 2005.0164154820582 
440, 2002.1201622397061 
441, 2001.1762008345963 
442, 2003.5145049278856 
443, 2002.9128363948294 
444, 2001.8386107992167 
445, 2001.9373397053982 
446, 1999.58591162954 
447, 2002.0695234570874 
448, 2001.1941568316772 
449, 2002.6654337894054 
450, 1993.6184408557726 
451, 1989.521375109647 
452, 1997.277458963023 
453, 1988.1532280290442 
454, 1993.0170334063964 
455, 1994.1703848711993 
456, 1982.7646220273402 
457, 1983.7897849710887 
458, 1982.7919091717752 
459, 1982.2841706352228 
460, 1989.9682841535882 
461, 1994.5051207882625 
462, 2001.0609544726517 
463, 1999.2766575771548 
464, 1990.370170199263 
465, 1994.138474517905 
466, 1991.5201210979174 
467, 1993.5543914355985 
468, 1991.7565901038547 
469, 1989.754102345568 
470, 1992.0203248423265 
471, 1986.9398984754278 
472, 1988.1293316057743 
473, 1990.5718977208605 
474, 1989.2079536699612 
475, 1990.2275638409787 
476, 1990.5505370487845 
477, 1994.829243612083 
478, 1995.3383630047224 
479, 1993.789591844873 
480, 1993.2784783790414 
481, 1988.7244599047476 
482, 1994.462006922994 
483, 1992.4288336618845 
484, 1991.9932177141752 
485, 1996.6311119359193 
486, 1987.4471424708515 
487, 1991.2115094637581 
488, 1988.6785752574042 
489, 1991.3063568950954 
490, 1990.502143839075 
491, 1991.215412620772 
492, 1990.661155245398 
493, 1990.4999704413644 
494, 1991.494222375206 
495, 1997.0934905778333 
496, 1990.7866536549434 
497, 1983.0915000273064 
498, 1983.5197953951958 
499, 1989.183626323912 
500, 1986.0251727096793 
501, 1994.525731484045 
502, 1990.3760143662512 
503, 1988.1703562909886 
504, 1999.950940191211 
505, 1997.4964199959593 
506, 1994.5283687944882 
507, 1996.8147077054555 
508, 1997.3520204874972 
509, 1994.5779526612573 
510, 1995.4951654178356 
511, 1997.3849039466972 
512, 1993.27149006362 
513, 1994.1179554206997 
514, 1995.6369590721083 
515, 1993.0863267225088 
516, 1992.3691825605356 
517, 1992.1911380535196 
518, 1988.5858043050143 
519, 1997.948551888013 
520, 1990.5526193397334 
521, 1991.1911455459133 
522, 1997.6832091719016 
523, 1991.1792635101256 
524, 1993.562020796557 
525, 1994.4783946801654 
526, 1991.8748617592573 
527, 1999.4005440305093 
528, 1999.165909080574 
529, 1999.39663454425 
530, 1994.9604301556778 
531, 1997.4207876408 
532, 1995.819372524403 
533, 1997.2188979794444 
534, 1996.8960532682813 
535, 1999.3803031309942 
536, 1993.5006396557208 
537, 1998.5595067460504 
538, 1996.6621569903116 
539, 1991.3392916961877 
540, 2005.1742927130597 
541, 2004.8055196967077 
542, 2001.2612484502135 
543, 2004.8496557745584 
544, 2006.1130953022312 
545, 2005.0908072144234 
546, 2001.7476520171767 
547, 2001.7867539925223 
548, 1999.9969313143101 
549, 2004.5903516183773 
550, 2004.4915737739336 
551, 2003.0323078777578 
552, 2004.3547522968677 
553, 2001.4620314784734 
554, 2002.6810664073982 
555, 1999.2888218654696 
556, 2000.699947582609 
557, 2003.899312680902 
558, 2002.5964144739635 
559, 2000.8109942517253 
560, 2003.5021115208558 
561, 2003.926993556611 
562, 2006.9396394126122 
563, 2003.1189309817446 
564, 2002.5142154867353 
565, 2002.2826222124145 
566, 1999.0759876426068 
567, 1984.0100791869872 
568, 1992.0885459819003 
569, 1984.7385211099581 
570, 2001.3050155974975 
571, 1996.5982941360699 
572, 1978.6336772281386 
573, 2001.2876149174003 
574, 2000.667797825437 
575, 2002.906755139401 
576, 2007.7002178041366 
577, 2003.447464009588 
578, 1997.4432638847256 
579, 2004.4423716280726 
580, 2006.2708507082075 
581, 2002.3703128485954 
582, 2002.7523822471603 
583, 2003.7773824675949 
584, 2005.017145785048 
585, 2000.9199265054126 
586, 2007.2372863562425 
587, 2003.6359299645676 
588, 2002.6513143204838 
589, 2002.9189098214079 
590, 1995.1683461093066 
591, 1998.8820503655634 
592, 1997.7790975064822 
593, 1998.2997804848842 
594, 2007.6998404166013 
595, 2009.2506084648273 
596, 1998.5477468748734 
597, 1997.8306028767686 
598, 2000.0034956265954 
599, 1993.3085526566526 
600, 1991.4200076054467 
601, 1993.6450287951059 
602, 1998.0970859709598 
603, 1996.7039991173365 
604, 1993.3285213618315 
605, 1992.043349310954 
606, 1995.4359521163872 
607, 1989.654879710042 
608, 1997.553879543075 
609, 1995.8681101792363 
610, 1991.8690670541116 
611, 1997.929136804709 
612, 1996.2646865666209 
613, 1996.5091082928277 
614, 1997.8865217385228 
615, 1995.479750170603 
616, 1992.2846722198499 
617, 1993.9801865020288 
618, 1995.679792705861 
619, 1992.6136427143815 
620, 1994.3819397824418 
621, 1992.3965119020781 
622, 1995.7327912789067 
623, 1994.2528881568019 
624, 1991.5424291746988 
625, 1994.271374949552 
626, 1994.8331304845594 
627, 1994.1350925978672 
628, 1987.1946935122508 
629, 1990.6934744439357 
630, 1985.247620180114 
631, 1985.9785643881128 
632, 1989.040372202628 
633, 1993.8328981016916 
634, 1989.0845909086893 
635, 1989.3518286686433 
636, 1989.5417052631535 
637, 1988.0751357329798 
638, 1996.5241493901146 
639, 1994.4711900494099 
640, 1997.0830787288548 
641, 1992.6107748085803 
642, 1991.6085497110562 
643, 1993.190684824267 
644, 1995.1569828560648 
645, 1992.0027864436074 
646, 1993.0853062474562 
647, 1992.8389368565604 
648, 1993.712331116842 
649, 1996.505195302992 
650, 1991.2603442745003 
651, 1988.1715888499316 
652, 1986.4559610206613 
653, 1988.3199840090454 
654, 1990.3725675401292 
655, 1988.691298257641 
656, 1991.3314930512813 
657, 1991.759532345939 
658, 1998.1402598126015 
659, 1994.1534132511038 
660, 1988.4742635883717 
661, 1989.3723115237538 
662, 1993.0940309057598 
663, 1989.2924292318871 
664, 1993.6486791242853 
665, 1989.2367436332916 
666, 1988.0111472837682 
667, 1993.3536167785178 
668, 2005.9006268855003 
669, 2003.5127100644381 
670, 1997.380348329818 
671, 2003.2539499045542 
672, 2007.486681011546 
673, 2004.5426116338224 
674, 2002.948297862608 
675, 2004.757757673409 
676, 2004.6338187212589 
677, 2004.0487127357035 
678, 2004.7665832715288 
679, 1993.7553304628636 
680, 1997.57562287742 
681, 2002.5721596049898 
682, 2005.825398141447 
683, 2003.0349951896962 
684, 2002.12982512498 
685, 2001.4746754583748 
686, 2001.3308820094703 
687, 2006.4895216071936 
688, 2001.9425727697976 
689, 2003.0041957940473 
690, 1998.6244566227958 
691, 2003.7849336525064 
692, 1987.821880457753 
693, 1987.743548900916 
694, 1992.4552049773536 
695, 1987.2557537684145 
696, 1988.6099528633374 
697, 1990.1658225993826 
698, 1992.823108847039 
699, 1987.8166111201383 
700, 1984.4766947218995 
701, 1991.6827167981892 
702, 1992.9917496472635 
703, 1989.5493683621144 
704, 1995.0242545223568 
705, 1996.1282046429176 
706, 1994.2998181643916 
707, 1995.200983678843 
708, 1995.5449407602675 
709, 1993.3052124911335 
710, 1993.8851721265162 
711, 1990.8485812257775 
712, 1995.3192319033803 
713, 1998.9683933291558 
714, 1993.8464513461909 
715, 1990.7188941296872 
716, 1993.5408045837187 
717, 1992.6901251242866 
718, 1994.9724965598982 
719, 1992.3346879012163 
720, 1984.719438347532 
721, 1991.430865995907 
722, 1987.015613470062 
723, 1994.52289460813 
724, 1996.333990595064 
725, 1996.8519036353646 
726, 1993.3594548775693 
727, 1995.4393321457812 
728, 1996.9491154758425 
729, 1994.953597037691 
730, 1994.649791269718 
731, 1998.9708328198446 
732, 2000.1700205336915 
733, 1996.9593277599097 
734, 1993.3094341863866 
735, 1994.2340797201496 
736, 1992.3544659865192 
737, 1995.795724844553 
738, 1997.604057470749 
739, 2000.551829446309 
740, 2002.1114414710878 
741, 2000.1305915070477 
742, 1999.2203212033658 
743, 2005.260318668141 
744, 2002.8014884067557 
745, 2003.2680075286635 
746, 2005.9148224584446 
747, 2003.4619169133052 
748, 1994.561553440652 
749, 1992.2382589202323 
750, 1993.3121262600275 
751, 1993.1579074997906 
752, 1995.3666441668363 
753, 1997.143634961122 
754, 1993.722557423164 
755, 1993.4862705698497 
756, 1993.194443658283 
757, 1994.480969127175 
758, 1991.4713563218097 
759, 2003.1356816304797 
760, 2004.3364480299385 
761, 2001.3408962456347 
762, 2002.0482793340987 
763, 1997.8624556812053 
764, 2002.6980753406617 
765, 2002.202858628466 
766, 1992.9267808593934 
767, 1997.1811653501695 
768, 1997.3149082974412 
769, 1999.1580285139412 
770, 1994.0767256143931 
771, 1993.9271563123496 
772, 1994.3146846120003 
773, 1988.1947133277288 
774, 1992.7372874226335 
775, 1988.9659456491474 
776, 1987.9213324625757 
777, 1985.5082246351187 
778, 1999.8831858845779 
779, 2000.8867688782163 
780, 2000.1172884393113 
781, 2000.2733224600468 
782, 2001.190229811391 
783, 1999.151805400543 
784, 1997.8315793002087 
785, 1999.9204431800124 
786, 2003.9918555741253 
787, 2000.8145559307927 
788, 1995.858813011002 
789, 1999.8471999807625 
790, 2001.2545328278784 
791, 1999.55051008356 
792, 1998.287986869901 
793, 2000.446656004323 
794, 2003.1137296478598 
795, 2002.3660529161905 
796, 1997.2300311970982 
797, 1993.211438483987 
798, 1994.5307905378816 
799, 1996.8817785508518 
800, 1995.81012221826 
801, 1993.2917968780246 
802, 1996.6297038171047 
803, 1995.5895291340898 
804, 1995.8722512385643 
805, 1995.763811525785 
806, 1999.52829323726 
807, 2000.330364545593 
808, 2002.5989508008581 
809, 2007.0059700030893 
810, 1999.437037119453 
811, 1999.4608487321862 
812, 2002.03038217735 
813, 2004.8018084726114 
814, 2005.262551067352 
815, 2002.4296362327966 
816, 2000.9557263652225 
817, 2000.9037246770758 
818, 2000.1070082781446 
819, 1999.9475224095795 
820, 2006.1353672869272 
821, 1997.2284517723233 
822, 2011.961507170766 
823, 2007.7344756807108 
824, 2008.7856256242885 
825, 2007.7166143066227 
826, 1997.7549022724786 
827, 2003.7593343623173 
828, 2003.7593343623173 
829, 2004.7318450304274 
830, 1999.6115519682714 
831, 2001.6342313689509 
832, 2001.8446116421933 
833, 2008.9686865671338 
834, 1997.8927447313322 
835, 1999.5348918801053 
836, 2002.5696606437655 
837, 2003.6033427120715 
838, 2001.3035380039692 
839, 2003.4370632085406 
840, 1999.1631137980908 
841, 1999.7930308521857 
842, 1999.2960246913747 
843, 2003.0138225331602 
844, 2005.3168232328687 
845, 2002.532467399282 
846, 1992.4017219479877 
847, 2000.322872866441 
848, 2001.884387481225 
849, 2003.8515148708245 
850, 1997.2100327020817 
851, 1997.7130594522266 
852, 2004.9136756280373 
853, 1999.0271724135537 
854, 1998.341493620188 
855, 2000.168994410529 
856, 2003.154183506457 
857, 2000.8129757495058 
858, 2000.260066618545 
859, 2006.5551313678766 
860, 2000.260066618545 
861, 2003.8629059602126 
862, 2002.6380687040005 
863, 2000.4447140577615 
864, 2002.9963641916515 
865, 2002.9502741684769 
866, 2003.7422841540977 
867, 2000.8129757495058 
868, 2000.5444740801354 
869, 2000.6120549227765 
870, 2004.2369052785443 
871, 2003.0896625762925 
872, 2002.2319939970475 
873, 1998.8010908632616 
874, 2000.9269373988955 
875, 2001.098926149435 
876, 1998.0779776308902 
877, 2006.546262997893 
878, 2008.466548473944 
879, 2008.6571912989862 
880, 2006.7113741167782 
881, 2002.89876006669 
882, 2003.8511149732722 
883, 1996.27158338624 
884, 2001.6220402845127 
885, 2001.1047095829085 
886, 2003.7068452162146 
887, 1998.5248727447652 
888, 2002.8509533689744 
889, 2002.1572639821688 
890, 2003.980587594618 
891, 2005.085138851517 
892, 2002.1572639821688 
893, 2000.835011662858 
894, 2000.345565619501 
895, 1999.789766343234 
896, 1995.6126801443047 
897, 1999.5949047584816 
898, 2001.629240401068 
899, 1998.2759414185584 
900, 2003.788899206005 
901, 2002.392361253625 
902, 2002.5829336174268 
903, 2000.2818324315756 
904, 2001.5180369954555 
905, 2000.2729877696142 
906, 2000.1931703305218 
907, 1999.393760401743 
908, 2000.4955168968709 
909, 2002.571998083112 
910, 2002.871176267015 
911, 1998.1558076183912 
912, 2003.5260393931892 
913, 2003.3778361863972 
914, 2004.3269396026099 
915, 2004.3377652248066 
916, 2002.641203025424 
917, 2004.2645211303582 
918, 2002.2699303558784 
919, 2000.6851245494931 
920, 2003.991221304545 
921, 2001.437134889893 
922, 2000.7272118102587 
923, 1992.0101009790249 
924, 1978.5308010243177 
925, 1984.041316889562 
926, 1986.6848441619602 
927, 2006.604428264417 
928, 2004.7428229953525 
929, 2003.2448629828261 
930, 2005.8270567362442 
931, 2002.9956626850903 
932, 2002.1692558440022 
933, 2002.5535713772824 
934, 2001.32724401643 
935, 2000.9295739896647 
936, 2000.912520866103 
937, 2004.9485315549136 
938, 1989.0049571949498 
939, 1989.0347013210207 
940, 1990.8872238057593 
941, 1983.15508795922 
942, 1989.2729030972187 
943, 1986.8737800895158 
944, 1990.8484598131233 
945, 1992.625577413967 
946, 1992.0692109758475 
947, 1987.2788423407649 
948, 1987.3304162033542 
949, 1984.9468887102778 
950, 1995.1234422852015 
951, 1992.3913977735376 
952, 1990.386396668837 
953, 1991.281493304058 
954, 1995.15902620952 
955, 1989.6277154840454 
956, 1989.3482328557561 
957, 1995.1921667751026 
958, 1988.0405659146418 
959, 1997.1630685623686 
960, 2005.4847045720653 
961, 2003.1206725060158 
962, 1998.7327974275174 
963, 2008.9739869592856 
964, 2002.7960977966936 
965, 2004.0233500674422 
966, 2001.8532727579163 
967, 2003.4120475044676 
968, 2003.2493857164911 
969, 2000.4666138994246 
970, 2002.096043228403 
971, 2001.659341351516 
972, 2001.7374488934988 
973, 2003.7744153427054 
974, 2004.0478421285338 
975, 1999.6211574868553 
976, 1999.2680840780815 
977, 2002.3514589826584 
978, 1999.017995257023 
979, 2000.2975948616959 
980, 2000.0996661465551 
981, 1999.91340310464 
982, 2003.0714720872347 
983, 2000.377539558282 
984, 2000.566209561242 
985, 1999.8198785507075 
986, 2000.7518147064548 
987, 1998.315469915279 
988, 2000.2982154961915 
989, 2000.283959307297 
990, 1998.1587732862142 
991, 1999.2672924232713 
992, 2002.476558891191 
993, 1998.8511945453602 
994, 1993.8057202395155 
995, 1998.54899396632 
996, 1999.2708237534982 
997, 1999.4709305632582 
998, 1999.0420962182557 
999, 1998.591055051722 
1000, 1998.6696179814003 
1001, 2000.684748141605 
1002, 1999.613783694911 
1003, 1999.4433348633038 
1004, 2000.1054858444538 
1005, 1999.1664491598958 
1006, 2001.2577702774956 
1007, 1997.6515145968638 
1008, 1992.9384500366746 
1009, 1993.479323163872 
1010, 1993.2265657640319 
1011, 1992.620298391625 
1012, 2000.788752353306 
1013, 2000.170494303167 
1014, 1990.4270406051946 
1015, 1991.149159314442 
1016, 1990.3492376592953 
1017, 1994.2289850484897 
1018, 1995.2770399065091 
1019, 1996.4641882372136 
1020, 2004.7062169496335 
1021, 2005.8254245502542 
1022, 2002.0715237054635 
1023, 2007.5898731543152 
1024, 2006.209314204926 
1025, 2009.4534236673458 
1026, 2009.6072461957647 
1027, 2005.07078017449 
1028, 1994.1419431096665 
1029, 1994.053292726626 
1030, 1994.1325269534248 
1031, 1993.696834605633 
1032, 1994.4875226386553 
1033, 1994.4850853985965 
1034, 1992.6761908429155 
1035, 1995.319325329286 
1036, 1995.421946949511 
1037, 1996.9461306952937 
1038, 1993.5649563806812 
1039, 1994.1715671542302 
1040, 1994.8992907330994 
1041, 2002.9897926419378 
1042, 2001.158587975223 
1043, 2002.0708310114885 
1044, 2000.006192495961 
1045, 2001.6211864078928 
1046, 1997.8724305045 
1047, 2007.1400208711268 
1048, 2001.7500028873221 
1049, 2001.6306020416323 
1050, 2001.7200359901533 
1051, 2000.000806332544 
1052, 1999.2138662415305 
1053, 2001.905751576548 
1054, 2000.919938341173 
1055, 2001.8555859548405 
1056, 2001.2262014829696 
1057, 2001.0046678826297 
1058, 1996.1481195198965 
1059, 1995.1681815273344 
1060, 1998.3493091123983 
1061, 1998.2142933254293 
1062, 1994.3989040537567 
1063, 1997.0011128079416 
1064, 1997.4393588898115 
1065, 1994.5140913676312 
1066, 1997.736815795848 
1067, 1997.6315336837476 
1068, 1995.9057657164428 
1069, 1996.9803662434192 
1070, 1996.82530501359 
1071, 1998.8970564668298 
1072, 1998.1978228570415 
1073, 1996.5065130978214 
1074, 2000.0034496913524 
1075, 1996.565246778124 
1076, 1994.748203227471 
1077, 1993.1887969438706 
1078, 1994.4152959578328 
1079, 1995.792597166395 
1080, 2001.530835551803 
1081, 1994.742697118308 
1082, 1999.3269708066523 
1083, 1996.6942907411985 
1084, 1996.9503261065813 
1085, 1995.6450273727464 
1086, 1992.2291814132568 
1087, 1992.3239619713406 
1088, 1993.0650036979737 
1089, 1991.2066596600628 
