dataid,prediction
197, 1999.0710902558694 
198, 1990.923481400544 
199, 2000.1270782712606 
200, 2000.9394216501041 
201, 2004.6474109949015 
202, 2002.4381139072439 
203, 2004.7336974071648 
204, 2002.9762345223423 
205, 2000.431660943666 
206, 2003.6686588368966 
207, 2004.1404592003566 
208, 1996.3949563492063 
209, 2004.657461319618 
210, 2003.083788009291 
211, 2003.0740216599602 
212, 2004.3211252550127 
213, 2005.2010310361343 
214, 2004.7732804812113 
215, 2005.9403640389944 
216, 2005.1289133744824 
217, 2005.0997419975665 
218, 2003.279986620105 
219, 2003.5285233675068 
220, 2006.1849910264561 
221, 2004.4715256995792 
222, 1998.818040131845 
223, 2004.5334736199989 
224, 2005.875829614577 
225, 2006.2289886125156 
226, 2005.523663926643 
227, 2005.2147190225091 
228, 2005.1632277497029 
229, 2005.5002025228341 
230, 2005.4779151523212 
231, 1997.124820664629 
232, 1999.9443282282807 
233, 2003.1123757886796 
234, 2000.8671519583006 
235, 1999.8839553617609 
236, 2003.36228522613 
237, 2003.4259354780415 
238, 2002.2047948787317 
239, 2000.022306345551 
240, 2001.3972049596177 
241, 2000.8848513083922 
242, 2002.429757220742 
243, 2004.056660091184 
244, 2003.558159146248 
245, 2004.6439359150702 
246, 2001.178378718546 
247, 2005.4140665636412 
248, 2003.373127480822 
249, 2002.8425774415218 
250, 2004.6299836768067 
251, 2001.6511062786394 
252, 2005.1029061575514 
253, 2002.6852063209901 
254, 1996.464790781222 
255, 1995.7870797732976 
256, 1999.8264138857894 
257, 2004.3903009153532 
258, 2001.8531220444181 
259, 1997.8486278639666 
260, 1996.4517453796198 
261, 1993.4384904295057 
262, 2001.0071164970088 
263, 1988.8632475612624 
264, 1996.9834915790923 
265, 1999.3433961247085 
266, 2000.599054739378 
267, 1996.568970242176 
268, 1993.1245290959043 
269, 2000.3522481517662 
270, 1994.6858908730158 
271, 2003.8060517639494 
272, 2004.0861160771847 
273, 2004.2173281002642 
274, 2004.6215766608357 
275, 2005.1678568303923 
276, 2005.1183573386647 
277, 2002.2912231894193 
278, 2005.6978960504514 
279, 2005.549994816302 
280, 2005.060784456108 
281, 2003.4449936849012 
282, 2003.9856672508158 
283, 1999.0663331321462 
284, 1999.1011738334987 
285, 1993.886976060703 
286, 1994.42124462384 
287, 1998.7894771175042 
288, 1994.0217900016657 
289, 2001.2976113185816 
290, 1994.621845342523 
291, 2000.4090870542211 
292, 1998.4222224573675 
293, 2003.2679477556758 
294, 2001.9884805227446 
295, 1997.3490618022336 
296, 2000.1421922244417 
297, 2002.2158072742486 
298, 2005.6784753191898 
299, 2002.7747440410647 
300, 2001.8925604049377 
301, 2000.6458387461512 
302, 2004.2800647396589 
303, 2003.0471811182213 
304, 2002.41561584313 
305, 2004.948004567214 
306, 2002.360264413347 
307, 2003.7243586563577 
308, 2000.8016385271508 
309, 2003.1623528375283 
310, 2002.7356207793498 
311, 1998.8438241331723 
312, 2003.1696522128698 
313, 2000.7047087858386 
314, 2002.9316189683698 
315, 2005.2210029591608 
316, 2000.9984047110672 
317, 1999.0441767260518 
318, 1996.9709923234661 
319, 1993.597235335592 
320, 1996.2244103035848 
321, 1994.085128480996 
322, 1995.3421528626607 
323, 2001.797086596709 
324, 2000.102747361923 
325, 1997.0432326839823 
326, 1997.4826378177988 
327, 1996.3652120934617 
328, 1994.8069173534805 
329, 1994.381827220982 
330, 1997.3763768180984 
331, 1991.4746835341946 
332, 1990.68906217557 
333, 1995.1892121905873 
334, 2003.1136948717758 
335, 2000.5558035420192 
336, 1998.2868310209524 
337, 2004.5129459346194 
338, 2005.883924220436 
339, 2002.6015231506944 
340, 2003.6793821902002 
341, 2004.4292650766197 
342, 2004.331040444915 
343, 2003.9471703512158 
344, 2002.1169033148267 
345, 2002.0150189899975 
346, 2003.8274758625598 
347, 2004.40903369817 
348, 2002.874013725951 
349, 1999.112100279071 
350, 2000.4877664374665 
351, 2003.2045060655855 
352, 2004.1404265633287 
353, 2002.577554553768 
354, 2001.9629355732625 
355, 1989.4727758214021 
356, 1989.283065677786 
357, 1991.6736845712762 
358, 1993.1167893217896 
359, 1989.182562409811 
360, 1994.4447486402482 
361, 1990.4114110195362 
362, 2000.300990603324 
363, 2002.4161459744425 
364, 1998.1741101642463 
365, 2003.0058197761182 
366, 2003.223846815166 
367, 2003.004510154782 
368, 1999.8702962212794 
369, 1998.1657645553337 
370, 2005.4643885782173 
371, 2004.0212197329802 
372, 2003.4325469970956 
373, 2001.013553643842 
374, 1998.6179565338043 
375, 1998.5239830663604 
376, 2001.4587837233512 
377, 1993.5889498374427 
378, 1997.1617288612451 
379, 1995.246198089922 
380, 1999.6827232956553 
381, 2001.6556254003622 
382, 2001.8674727109913 
383, 2003.8989709079408 
384, 2004.9108231101459 
385, 2004.5922283057005 
386, 1999.8841998981834 
387, 2003.1913554676262 
388, 2001.5208908230852 
389, 2005.4841585770475 
390, 2003.0903355351315 
391, 2003.2890018868823 
392, 1999.8262825369065 
393, 1999.9807218754913 
394, 2003.1395340656609 
395, 1992.2874132742259 
396, 1992.1154620547582 
397, 1998.0940945054942 
398, 1993.9766430134414 
399, 2002.027442460468 
400, 1995.148351014445 
401, 1998.6899397200025 
402, 1994.38323077576 
403, 1996.6964091504906 
404, 1996.3318031829285 
405, 1999.9038914196915 
406, 1997.2827648809516 
407, 1998.8458895255076 
408, 2002.4475854662846 
409, 1998.8207849164723 
410, 2001.2075377658691 
411, 1997.253530052893 
412, 2003.0062347262044 
413, 2003.4813048223245 
414, 2001.8382772805116 
415, 2002.5290160138281 
416, 2005.4557496107573 
417, 1995.525617593599 
418, 2003.5589125175197 
419, 2006.0917729316288 
420, 2001.1416056723194 
421, 2004.0321717156216 
422, 2005.3921762936536 
423, 1999.0194319068496 
424, 2005.646646345237 
425, 2001.534673993571 
426, 2005.193506895428 
427, 2003.2242217487387 
428, 2006.2505493870476 
429, 2004.327217472844 
430, 2005.2561674333638 
431, 2003.425110856172 
432, 2004.5507019990298 
433, 2002.7544184800133 
434, 2004.880347945295 
435, 2004.881758508652 
436, 2003.7786265282475 
437, 2004.4489213415643 
438, 2001.1146199669995 
439, 2004.0733463037418 
440, 2001.2222537836153 
441, 2002.103972131039 
442, 2004.912646733383 
443, 2002.8293586572756 
444, 2002.800785370777 
445, 2002.3996748990269 
446, 2001.2836501465654 
447, 2004.1936820345363 
448, 2004.396442728382 
449, 2001.9620599767193 
450, 1991.916909022758 
451, 1989.8234522005773 
452, 1989.7049892740108 
453, 1994.2706704255108 
454, 1995.474117641861 
455, 1988.2934108946606 
456, 1988.7585191170551 
457, 1988.2323597374852 
458, 1987.550151976468 
459, 1985.861699741779 
460, 1991.6552403976734 
461, 1996.7321631882005 
462, 2003.2168001103055 
463, 2000.20388956303 
464, 1993.744559523809 
465, 1996.830825730641 
466, 1996.2251519844535 
467, 1999.822294079136 
468, 1986.024598214285 
469, 1996.269780560894 
470, 1989.8954239824716 
471, 1987.4948211580088 
472, 1987.634421348579 
473, 1989.6303186609575 
474, 1984.3775721639468 
475, 1985.3482469336218 
476, 1989.1124291125532 
477, 1994.7648588633588 
478, 1992.8141704059835 
479, 1989.4422380103556 
480, 1988.3718414502164 
481, 1986.4317794599715 
482, 1990.0050366607604 
483, 1994.8335686373132 
484, 1986.881285457963 
485, 1994.6482197321648 
486, 1986.2591976911974 
487, 1985.816317847611 
488, 1987.9460584415592 
489, 1989.4411980731686 
490, 1988.813328197387 
491, 1986.9556402091362 
492, 1985.8569202880456 
493, 1987.928700507826 
494, 1988.308010642136 
495, 1994.139444562382 
496, 1988.8128481750266 
497, 1987.2139482461987 
498, 1986.2423104575164 
499, 1987.1429469419465 
500, 1987.3766848845598 
501, 1989.7670588023088 
502, 1988.127873778999 
503, 1983.1726213990682 
504, 2003.2145619712944 
505, 1999.142390364945 
506, 1999.1445736784285 
507, 1995.9505611656575 
508, 1999.139729895105 
509, 1993.368119337169 
510, 1998.6150126833945 
511, 1998.2332422259328 
512, 1991.1198014036615 
513, 1997.8830386870804 
514, 1991.7660833947605 
515, 1983.792883366633 
516, 1986.1122412857114 
517, 1989.6644222582968 
518, 1985.0791920995669 
519, 1997.5143782372597 
520, 1988.5279917109033 
521, 1988.2680932539683 
522, 1994.3056141774891 
523, 1997.0330615356868 
524, 1989.6826489413368 
525, 1989.396772200022 
526, 1988.8085984432234 
527, 2002.2761881167853 
528, 1996.574115430648 
529, 2000.9978610673686 
530, 1993.4318941948573 
531, 2003.387584641814 
532, 1996.9084819904947 
533, 1993.165416297268 
534, 1999.4907179429508 
535, 2005.0333408344104 
536, 1994.550019617443 
537, 2002.0653466716126 
538, 1996.8858276977653 
539, 1997.2398960165644 
540, 2002.6037105879225 
541, 2002.1674669970255 
542, 1998.6450339244093 
543, 2004.6439577927094 
544, 2001.4471539192434 
545, 2004.0144415406241 
546, 2002.043195885052 
547, 2002.323546022293 
548, 2001.2633892463816 
549, 2002.7690323835986 
550, 2003.3810558476678 
551, 2001.8554010066373 
552, 2005.8651846463822 
553, 2004.6461307330537 
554, 2005.555905366018 
555, 1995.2018309485525 
556, 2001.3240187762528 
557, 2004.9108298945066 
558, 2004.52404981201 
559, 1996.3411334776338 
560, 2003.62486959492 
561, 2003.7080845862315 
562, 2001.8273154880358 
563, 2006.078237254181 
564, 2004.6443557357086 
565, 2004.263496476768 
566, 1997.4016372030749 
567, 1997.0635844641467 
568, 1998.4623141964246 
569, 1992.7842742673995 
570, 1985.2860555555553 
571, 1997.822570503835 
572, 1994.1021775542756 
573, 1996.9406718502516 
574, 1991.3781269064266 
575, 1997.1758732801943 
576, 1999.2028961159024 
577, 1993.738594155844 
578, 1992.901331391648 
579, 2002.0916186005923 
580, 2002.7747087438954 
581, 2003.0096645994543 
582, 2001.8732868306754 
583, 2001.9938593768095 
584, 2002.6804786517448 
585, 2000.5035449362204 
586, 2005.5232814218805 
587, 1999.4326102198452 
588, 1999.7245538598827 
589, 2000.1903998864695 
590, 1993.6217242063494 
591, 1996.6112315715332 
592, 1993.1044641053384 
593, 1996.77541520979 
594, 1999.4958659494105 
595, 2005.2664277846707 
596, 2000.4653177410828 
597, 1993.633560162791 
598, 2000.795084455849 
599, 1994.1519556138303 
600, 1990.2536224747473 
601, 1993.1138784793643 
602, 1998.190649013267 
603, 1996.220619490889 
604, 1992.42593892627 
605, 1990.1534536852032 
606, 1995.3001245592645 
607, 1987.6999204406698 
608, 1996.2131828555432 
609, 1992.0984622114004 
610, 1984.8096711760468 
611, 1997.997542970918 
612, 1996.0877111360862 
613, 1998.2319037979996 
614, 1995.4929422155362 
615, 1997.6147627233875 
616, 1988.01214683793 
617, 1989.0757050102675 
618, 1995.5861485241808 
619, 1996.6440017131567 
620, 1992.2082207522012 
621, 1994.2963213736748 
622, 1997.1493769222923 
623, 1991.4650494852365 
624, 1990.4103313769563 
625, 1990.242259907363 
626, 1993.853001581751 
627, 1991.45960551948 
628, 1987.613136960262 
629, 1988.5408629867943 
630, 1987.751353590854 
631, 1986.9943124481722 
632, 1985.6922435064937 
633, 1993.9848318719035 
634, 1985.8721774256442 
635, 1986.0757575275604 
636, 1988.7690885017762 
637, 1986.845984924389 
638, 1994.0132485372753 
639, 1993.014143703519 
640, 1989.8608518495396 
641, 1988.9768616244871 
642, 1988.2339796706563 
643, 1985.871780262135 
644, 1991.6135743145744 
645, 1986.9989536243984 
646, 1991.2306578282833 
647, 1989.1096141774883 
648, 1988.3260526140534 
649, 1996.411580988456 
650, 1988.071764790765 
651, 1981.6568745976235 
652, 1986.2199416139413 
653, 1987.8721927859722 
654, 1987.533507215007 
655, 1986.7914772588522 
656, 1988.5110850885221 
657, 1985.362539321789 
658, 1994.5833669108674 
659, 1988.9866322150067 
660, 1985.849496121934 
661, 1986.7391279761903 
662, 1992.0768438644693 
663, 1987.2442645202018 
664, 1985.8215535575537 
665, 1985.7701250000007 
666, 1986.0303970057719 
667, 1991.7250469504693 
668, 2002.3035791163811 
669, 2000.8369246452783 
670, 1998.9424011761223 
671, 1993.6128098845597 
672, 2006.411913673512 
673, 2003.2142710160408 
674, 2005.5916868683535 
675, 2004.0699884567323 
676, 2006.2844842774348 
677, 2004.958308060566 
678, 2004.497570905554 
679, 1992.496274350649 
680, 1993.7002772717055 
681, 2003.7354722938887 
682, 2004.0472735494018 
683, 2004.7743248244233 
684, 2004.5403163754052 
685, 2004.8287797061746 
686, 2005.3486180158193 
687, 2003.1791875897968 
688, 2004.74310931359 
689, 2004.3021841080708 
690, 1989.3959655540814 
691, 2002.6410404569274 
692, 1994.437375263625 
693, 1995.5584096434611 
694, 1995.3884425386707 
695, 1996.2780010789859 
696, 1991.7163241531857 
697, 1994.6621242368744 
698, 1992.4384700022208 
699, 1990.1527044760787 
700, 1993.4604376734378 
701, 1991.8571930014434 
702, 1995.534284118659 
703, 1987.676800685426 
704, 1996.1629811332452 
705, 1999.1559840843393 
706, 1999.0661128995293 
707, 1999.1785403922063 
708, 1993.137160332315 
709, 1987.9229933538675 
710, 2000.777633774192 
711, 1995.4312453657446 
712, 1992.2536867113836 
713, 1998.4691640054134 
714, 1993.9984217657343 
715, 1990.0078922690868 
716, 1990.596224747087 
717, 1996.5276073975037 
718, 1990.6794024586532 
719, 1995.254500619479 
720, 1993.0357191313594 
721, 1999.377571307369 
722, 1992.7802256216005 
723, 1995.7468754311135 
724, 1993.0284828484419 
725, 1994.6416003371626 
726, 1996.6070293734044 
727, 1996.4442323428211 
728, 1993.5446617947105 
729, 1994.1664300799912 
730, 1989.7771635034965 
731, 1995.7752350034227 
732, 1997.6663710434307 
733, 1991.8825679279878 
734, 1992.52500431724 
735, 1992.1776156066157 
736, 1994.9479021117777 
737, 1991.5714968393536 
738, 2003.333400499719 
739, 2002.805875771446 
740, 2002.5397655437566 
741, 1999.350744208277 
742, 2000.4072531274558 
743, 2003.3551103524837 
744, 2000.80530678182 
745, 2002.4208134722035 
746, 2002.445218841665 
747, 2001.7205845849378 
748, 1997.2846724543726 
749, 1994.8583025014202 
750, 1994.6920627428124 
751, 1995.4930083041959 
752, 1997.0838033633038 
753, 1994.552654678655 
754, 1992.604817004633 
755, 1994.5599729159733 
756, 1993.5606176046176 
757, 1992.3267855339107 
758, 1993.6426672048713 
759, 2003.1264274544665 
760, 2005.3059276343226 
761, 2000.858387005507 
762, 2001.058700267135 
763, 1997.4202028735156 
764, 2001.2795968968258 
765, 2001.0468816497842 
766, 1992.9784459082584 
767, 1999.8612778679653 
768, 1996.4529352706115 
769, 1999.1212885790671 
770, 1989.487068203125 
771, 1990.3648939116435 
772, 1991.0646317497858 
773, 1987.9221985417964 
774, 1988.4485001109995 
775, 1989.838090005991 
776, 1987.600293877528 
777, 1988.7931731185477 
778, 1997.9206642902384 
779, 1999.556025799364 
780, 2000.761106798041 
781, 1999.510035533911 
782, 1998.8909082642508 
783, 1994.7976033549787 
784, 1996.779158119658 
785, 2000.5819833148435 
786, 2002.6761655854564 
787, 1997.5104636266512 
788, 1996.8630976859401 
789, 2003.3290753800932 
790, 2001.3426457181006 
791, 1998.0671558827953 
792, 1996.2396975487964 
793, 1998.4468510250717 
794, 2004.21927440952 
795, 2003.4074281050907 
796, 2001.8558352996542 
797, 1990.7079806998563 
798, 1991.0850365745368 
799, 1999.1243828815016 
800, 1991.212822991143 
801, 1991.0463899025808 
802, 1994.1684878218189 
803, 1991.6004232542818 
804, 1991.8407707961971 
805, 1998.4138346375848 
806, 2000.7810235224104 
807, 1997.1557190412243 
808, 2000.567063361014 
809, 2003.0228458290906 
810, 2003.2028117693067 
811, 1995.6404254842378 
812, 1997.1809092279716 
813, 1998.8507032488708 
814, 1997.558561287569 
815, 1997.298437818824 
816, 1994.7268267496393 
817, 1997.5151839209311 
818, 2001.6819598646966 
819, 1997.1985724275728 
820, 2001.4841587799776 
821, 1991.6130726495724 
822, 2002.344737686987 
823, 2002.7791557084215 
824, 2002.3200599135346 
825, 2000.5369953595164 
826, 1996.3781766172424 
827, 2005.1072057644944 
828, 2005.1072057644944 
829, 2006.7750489441814 
830, 1996.7029370263806 
831, 2001.3723490810871 
832, 2001.4021074272732 
833, 2004.3653388123034 
834, 2002.32235408911 
835, 1999.6336883345411 
836, 2002.9912110377197 
837, 2004.7153400429784 
838, 2002.4808313754731 
839, 2004.520475472175 
840, 1999.2508455315103 
841, 2003.5144978162746 
842, 1999.3050139022482 
843, 2002.2835511948183 
844, 2002.7653353006983 
845, 2004.7141526851372 
846, 1995.854236313974 
847, 2004.4000914006788 
848, 2003.4855506878457 
849, 2005.7069079780579 
850, 1999.817613006633 
851, 2003.106911700699 
852, 2004.6349254870497 
853, 2000.4278747781009 
854, 1999.2301010916115 
855, 1999.5692965488363 
856, 2004.3564657860845 
857, 2000.8514880017858 
858, 2003.3445090332866 
859, 2005.8604603429114 
860, 2003.3445090332866 
861, 2006.1916107365653 
862, 2004.5787871048735 
863, 1998.72509654318 
864, 2004.3714432604334 
865, 2004.9539437910335 
866, 2005.9103839459303 
867, 2000.8514880017858 
868, 1999.088559145877 
869, 1996.5488059718064 
870, 2002.7184380497868 
871, 2004.729181206959 
872, 2004.4336984595977 
873, 1995.1035274197754 
874, 1999.8581753057522 
875, 2003.2646664542494 
876, 2003.1669437490918 
877, 2003.9214072914606 
878, 2005.8755403480268 
879, 2005.1602460743252 
880, 2003.8781208491575 
881, 2005.2729066992702 
882, 2000.5279967081788 
883, 1993.6609454462193 
884, 2003.5621154496828 
885, 2001.4496325535429 
886, 2001.7724129077617 
887, 1992.8453944062467 
888, 2005.1825560543086 
889, 2003.8327563516486 
890, 2002.796920900358 
891, 2004.6968867833698 
892, 2003.8327563516486 
893, 2002.2100602818523 
894, 2004.5380741302056 
895, 2002.8779278014738 
896, 1991.5794689754691 
897, 1997.381697285966 
898, 2001.087542039416 
899, 2002.7715956742852 
900, 2004.310615395227 
901, 2004.0707192353 
902, 2005.5978597472522 
903, 2003.9351601488515 
904, 2001.5677347297308 
905, 2003.0166260583583 
906, 2004.0222511975094 
907, 2003.7403604598976 
908, 2004.2922904431437 
909, 2003.6531894664936 
910, 2005.5789256692833 
911, 2002.557261781658 
912, 2005.9491806618878 
913, 2003.6691598070156 
914, 2004.333402093178 
915, 2004.3236617718908 
916, 2004.443687220263 
917, 2004.36587092296 
918, 2001.2019369792997 
919, 2002.8967268085805 
920, 2001.638957558365 
921, 2004.5031260139558 
922, 2003.0187988023965 
923, 1993.8403392579646 
924, 1982.8897929387865 
925, 1985.127902321535 
926, 1983.215388835837 
927, 2004.7765751086781 
928, 2004.2959664347227 
929, 2006.0538171327412 
930, 2005.802863199725 
931, 2003.6091694876307 
932, 2003.5400262376365 
933, 2000.2096450326583 
934, 1997.927135549391 
935, 2002.8438243147439 
936, 1996.5003832904986 
937, 2004.9009445441004 
938, 1986.8903503996005 
939, 1992.6166177503055 
940, 1988.4598803973797 
941, 1991.6090642880665 
942, 1986.5780291305916 
943, 1981.7553467643468 
944, 1985.1270983716581 
945, 1989.8845018826205 
946, 1984.1522808441548 
947, 1986.245376803752 
948, 1982.3800246003987 
949, 1986.6291799932096 
950, 1988.32278968254 
951, 1990.7337122044619 
952, 1984.0846529581522 
953, 1988.8350946067821 
954, 1989.1859018065265 
955, 1986.9895589826838 
956, 1987.2449576812076 
957, 1985.8350065490056 
958, 1983.0792741702733 
959, 1991.6656319444444 
960, 2005.7835450494492 
961, 2002.1060146222499 
962, 1996.3688508737998 
963, 2003.7978545011774 
964, 1999.4600527823789 
965, 2003.8691689863779 
966, 2003.4193359722062 
967, 2001.7895147149457 
968, 2002.2410505622 
969, 2002.730594111025 
970, 2001.574494987855 
971, 2002.213160673431 
972, 2002.261139784099 
973, 2003.2499109896132 
974, 2005.8405003854255 
975, 2000.1956440368626 
976, 1999.8387981209962 
977, 2001.830998032895 
978, 2000.0189396050496 
979, 2001.3882861288607 
980, 1999.860165727655 
981, 2001.2678284900414 
982, 2002.5677505897954 
983, 1999.3013536228648 
984, 2002.3042357117206 
985, 2000.4352918140432 
986, 1999.6074385961263 
987, 1998.5398970028346 
988, 2001.365494680836 
989, 1997.2850974657285 
990, 1999.993586226682 
991, 1999.3996167819114 
992, 1997.239690392941 
993, 2000.3960659510558 
994, 1994.3606960678208 
995, 2000.1237398981727 
996, 2001.9167166533728 
997, 2001.8518872279706 
998, 2002.0876489016448 
999, 2001.255628931855 
1000, 2002.4943843625547 
1001, 1999.9290171027856 
1002, 2002.999368261739 
1003, 2003.4518970158824 
1004, 2003.1461549955225 
1005, 2003.510270935059 
1006, 1996.9745207015203 
1007, 1991.3125415981071 
1008, 1986.8930747863242 
1009, 1988.0485380591629 
1010, 1990.751526473526 
1011, 1991.0312323953817 
1012, 2002.2609326927163 
1013, 1997.2184240048618 
1014, 1987.688714285715 
1015, 1989.2025641719388 
1016, 1990.9299034115515 
1017, 1991.0559966211613 
1018, 1995.8091186783633 
1019, 1995.6669785200493 
1020, 2006.4026106218653 
1021, 2003.5437549964179 
1022, 2003.2433463524967 
1023, 2006.8965387345029 
1024, 2003.756724350637 
1025, 2005.2920061577552 
1026, 2001.6580152044241 
1027, 1997.8128259233804 
1028, 1992.8665036228392 
1029, 1990.7590117856005 
1030, 1992.0864354965204 
1031, 1990.8481943869979 
1032, 1993.2337900849163 
1033, 1990.5068705151061 
1034, 1991.1152905543534 
1035, 1994.787348553408 
1036, 1988.8150261127762 
1037, 1989.0622592962595 
1038, 1994.3143017690645 
1039, 1990.3079039762267 
1040, 1991.4126376262634 
1041, 2002.3176956558993 
1042, 2001.9504372016881 
1043, 1999.910856079698 
1044, 2001.6356428309957 
1045, 2002.0007306896516 
1046, 2000.4133800292836 
1047, 2005.0407303601414 
1048, 2002.6944914027144 
1049, 1999.957870609654 
1050, 2001.709375013567 
1051, 2001.3474852647355 
1052, 1997.7076660125467 
1053, 1997.4269849115253 
1054, 2000.592742178487 
1055, 2001.8209431034013 
1056, 2000.5713573024186 
1057, 2000.608792924888 
1058, 1992.1915414169168 
1059, 1991.8067000360745 
1060, 1994.6558954395273 
1061, 1995.9626001706629 
1062, 1992.5993720099339 
1063, 1991.3401102647342 
1064, 1991.795132034632 
1065, 1994.4592271964145 
1066, 1998.9739524173885 
1067, 1998.3521081410427 
1068, 1993.55172267316 
1069, 1998.3005136426075 
1070, 1993.4713474442228 
1071, 1995.451919289045 
1072, 1994.2165849999674 
1073, 1994.4083825890482 
1074, 1997.5078627095133 
1075, 1996.7747783313177 
1076, 1990.2743604283437 
1077, 1989.7383844419473 
1078, 1991.0261184718051 
1079, 1989.0322317821067 
1080, 2001.4289926606007 
1081, 1991.768343253968 
1082, 1997.5348768939396 
1083, 1995.7051877928443 
1084, 1996.0648590841954 
1085, 1989.6043452819108 
1086, 1990.403766844267 
1087, 1988.4409872349872 
1088, 1989.5669646512545 
